datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,bbp,sigma,poc,o2_c,chla_adj,cphyto
2019-10-24 07:14:31,56.4541,-33.5873,188.0,6.549,34.888,-0.00366104003826,0.0356,1.89185,0.00488233836992,1.6,0.06,0.000427789235046,27.3975620863,0.753150283802,10.7776407785,0.00715517241379,7.66879249916
2019-10-24 07:14:31,56.4541,-33.5873,190.0,6.54,34.89,-0.00366104003981,0.02848,1.9039,0.00441911841073,1.7,0.06,0.000410246792863,27.4003669355,0.131761896791,10.7715588438,0.00408620689655,7.37851098207
2019-10-24 07:14:31,56.4541,-33.5873,192.0,6.536,34.892,-0.00366104004031,0.03382,1.8798,0.00349267849233,1.7,0.1,0.000402725276022,27.4025045491,-0.134665272758,10.7621062512,0.00638793103448,7.25404955893
2019-10-24 07:14:31,56.4541,-33.5873,194.0,6.532,34.894,-0.00366104004101,0.03204,1.91595,0.00349267849233,1.7,0.07,0.000420233303355,27.4046420034,0.485504071445,10.7543490755,0.00562068965517,7.54376160031
2019-10-24 07:14:31,56.4541,-33.5873,196.0,6.528,34.895,-0.0036610400415,0.03204,1.86775,0.00395589845153,1.7,0.07,0.000445252873512,27.4059902458,1.37174728555,10.7395279624,0.00562068965517,7.95777002093
2019-10-24 07:14:31,56.4541,-33.5873,198.0,6.53,34.897,-0.00366104004115,0.03204,1.8798,0.00395589845153,1.7,0.05,0.000397695021682,27.4073281667,-0.312846941973,10.7250673778,0.00562068965517,7.17081201163
2019-10-24 07:14:31,56.4541,-33.5873,200.0,6.564,34.911,-0.00366104003604,0.03204,1.89185,0.00395589845153,1.7,0.07,0.000415240131854,27.4138637574,0.308635950541,10.7163351036,0.00562068965517,7.46113767695
2019-10-24 07:14:31,56.4541,-33.5873,202.0,6.568,34.915,-0.00366104003515,0.03026,1.9039,0.00395589845153,1.7,0.06,0.000432757377003,27.4165113945,0.929131808183,10.7076113573,0.00485344827586,7.75100224904
2019-10-24 07:14:31,56.4541,-33.5873,204.0,6.567,34.917,-0.00366104003532,0.03204,1.89185,0.00395589845153,1.7,0.09,0.000445264971301,27.4182488255,1.37217581344,10.6979580712,0.00562068965517,7.95797020768
2019-10-24 07:14:31,56.4541,-33.5873,206.0,6.571,34.919,-0.00366104003473,0.03382,1.928,0.00395589845153,1.8,0.06,0.000447769847332,27.4193177626,1.46090353219,10.6851701532,0.00638793103448,7.9994193518
2019-10-24 07:14:31,56.4541,-33.5873,208.0,6.575,34.923,-0.00366104003414,0.03204,1.8798,0.00395589845153,1.7,0.07,0.000427742772585,27.4219644229,0.751504490501,10.6714652798,0.00562068965517,7.668023667
2019-10-24 07:14:31,56.4541,-33.5873,210.0,6.575,34.924,-0.00366104003443,0.03026,1.91595,0.00441911841073,1.7,0.06,0.000437751912146,27.4227792484,1.10604823203,10.6684597126,0.00485344827586,7.83364873711
2019-10-24 07:14:31,56.4541,-33.5873,212.0,6.562,34.924,-0.00366104003653,0.03026,1.9039,0.00441911841073,1.7,0.06,0.000412698703713,27.4245432231,0.218613482909,10.6557807134,0.00485344827586,7.41908369104
2019-10-24 07:14:31,56.4541,-33.5873,214.0,6.554,34.923,-0.00366104003763,0.03204,1.89185,0.00441911841073,1.7,0.06,0.000425201585492,27.4248486885,0.66149056129,10.6464498388,0.00562068965517,7.62597366981
