datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,o2_c,bbp,poc,chla_adj,cphyto,sigma
2019-10-29 07:03:11,56.3497,-33.588,246.0,6.559,34.96,-0.00366104003788,0.03026,1.9762,nan,nan,nan,10.0087909431,0.000390070217452,-0.582932757427,0.00485344827586,7.04464145246,27.4537897983
2019-10-29 07:03:11,56.3497,-33.588,248.0,6.542,34.959,-0.0036610400405,0.03026,1.98825,nan,nan,nan,9.98986703129,0.000407562586905,0.0366819533626,0.00485344827586,7.33409439689,27.4552964866
2019-10-29 07:03:11,56.3497,-33.588,250.0,6.53,34.958,-0.00366104004248,0.02492,2.0244,nan,nan,nan,9.97813800834,0.000402537461099,-0.141318052951,0.00255172413793,7.25094171339,27.4561334987
2019-10-29 07:03:11,56.3497,-33.588,252.0,6.527,34.959,-0.00366104004303,0.02848,1.96415,nan,nan,nan,9.97123162177,0.00109084182631,24.2397991716,0.00408620689655,18.6405779605,27.4573482496
2019-10-29 07:03:11,56.3497,-33.588,254.0,6.526,34.959,-0.00366104004337,0.02848,2.0003,nan,nan,nan,9.95749718832,0.000395018616469,-0.407650567439,0.00408620689655,7.12652450835,27.4575081705
2019-10-29 07:03:11,56.3497,-33.588,256.0,6.523,34.958,-0.00366104004422,0.03026,2.01235,nan,nan,nan,9.94562832572,0.000410033545436,0.124208246417,0.00485344827586,7.37498229513,27.4571453783
2019-10-29 07:03:11,56.3497,-33.588,258.0,6.51,34.958,-0.00366104004617,0.0267,2.01235,nan,nan,nan,9.93383739576,0.000399997979073,-0.231271585291,0.00331896551724,7.20891993059,27.4589025245
2019-10-29 07:03:11,56.3497,-33.588,260.0,6.5,34.957,-0.00366104004809,0.0267,2.0003,nan,nan,nan,9.92034706689,0.000415000105866,0.300133749969,0.00331896551724,7.45716587488,27.4594698068
2019-10-29 07:03:11,56.3497,-33.588,262.0,6.48,34.956,-0.00366104005116,0.02848,2.0003,nan,nan,nan,9.91299774209,0.00038993664584,-0.587664131049,0.00408620689655,7.04243119179,27.4613633514
2019-10-29 07:03:11,56.3497,-33.588,264.0,6.478,34.956,-0.00366104005158,0.03204,2.01235,nan,nan,nan,9.90638879512,0.000419968439481,0.476122063291,0.00562068965517,7.53937879622,27.4616552377
2019-10-29 07:03:11,56.3497,-33.588,266.0,6.476,34.955,-0.00366104005206,0.03382,2.0244,nan,nan,nan,9.8964850344,0.000387429047327,-0.676488285579,0.00638793103448,7.0009369977,27.4611578453
2019-10-29 07:03:11,56.3497,-33.588,268.0,6.471,34.955,-0.00366104005299,0.03026,2.0003,nan,nan,nan,9.88671490346,0.000407443526852,0.0324646081685,0.00485344827586,7.33212426454,27.4618474074
2019-10-29 07:03:11,56.3497,-33.588,270.0,6.467,34.955,-0.00366104005386,0.02848,2.01235,nan,nan,nan,9.8784801239,0.000404933244281,-0.0564546210837,0.00408620689655,7.29058565632,27.4624041326
2019-10-29 07:03:11,56.3497,-33.588,272.0,6.461,34.954,-0.00366104005513,0.02848,2.0244,nan,nan,nan,9.86690400728,0.000419942657242,0.475208804826,0.00408620689655,7.53895216763,27.462436333
2019-10-29 07:03:11,56.3497,-33.588,274.0,6.451,34.953,-0.00366104005679,0.03026,2.0003,nan,nan,nan,9.85017715191,0.000394897457683,-0.411942253957,0.00485344827586,7.12451964747,27.4629975107
2019-10-29 07:03:11,56.3497,-33.588,276.0,6.443,34.952,-0.00366104005852,0.03204,2.01235,nan,nan,nan,9.8340898575,0.000422417964332,0.562889132577,0.00562068965517,7.57991202316,27.4632929845
2019-10-29 07:03:11,56.3497,-33.588,278.0,6.43,34.951,-0.00366104006045,0.03382,2.0003,nan,nan,nan,9.81500708438,0.000404876101247,-0.0584787416248,0.00638793103448,7.28964008863,27.4642482562
2019-10-29 07:03:11,56.3497,-33.588,280.0,6.421,34.95,-0.00366104006216,0.0267,2.0003,nan,nan,nan,9.79053549546,0.000419879979797,0.472988644364,0.00331896551724,7.53791501991,27.4646736247
2019-10-29 07:03:11,56.3497,-33.588,282.0,6.406,34.948,-0.00366104006533,0.03026,2.0244,nan,nan,nan,9.75351071427,0.000382313453477,-0.857692850944,0.00485344827586,6.91628730479,27.4650996602
2019-10-29 07:03:11,56.3497,-33.588,284.0,6.358,34.945,-0.0036610400734,0.03204,2.03645,nan,nan,nan,9.71425684844,0.000402256745921,-0.151261545994,0.00562068965517,7.2462966117,27.4690713148
2019-10-29 07:03:11,56.3497,-33.588,286.0,6.302,34.941,-0.00366104008267,0.02848,2.06055,nan,nan,nan,9.68272382494,0.000382140399014,-0.863822786113,0.00408620689655,6.91342370625,27.4732719438
2019-10-29 07:03:11,56.3497,-33.588,288.0,6.268,34.938,-0.00366104008685,0.03204,2.06055,nan,nan,nan,9.65646183992,0.000397103207111,-0.333810197698,0.00562068965517,7.16101902901,27.4753633323
2019-10-29 07:03:11,56.3497,-33.588,290.0,6.268,34.939,-0.00366104008692,0.02848,2.06055,nan,nan,nan,9.61057192973,0.000429638931526,0.818670232508,0.00408620689655,7.69940013604,27.4761788277
2019-10-29 07:03:11,56.3497,-33.588,292.0,6.26,34.941,-0.00366104008855,0.03026,2.0485,nan,nan,nan,9.56493435804,0.000367044858037,-1.39853703861,0.00485344827586,6.66363200163,27.4788256119
2019-10-29 07:03:11,56.3497,-33.588,294.0,6.265,34.943,-0.00366104008782,0.02848,2.06055,nan,nan,nan,9.5168260041,0.000412101943875,0.197475055943,0.00408620689655,7.40920887719,27.4797800062
2019-10-29 07:03:11,56.3497,-33.588,296.0,6.307,34.952,-0.00366104008111,0.03204,2.0726,nan,nan,nan,9.46279974578,0.000364599438194,-1.4851587003,0.00562068965517,6.62316670184,27.4814344427
2019-10-29 07:03:11,56.3497,-33.588,298.0,6.319,34.958,-0.00366104007911,0.03026,2.06055,nan,nan,nan,9.41393373304,0.000402149846758,-0.155048128149,0.00485344827586,7.24452771026,27.4846291155
2019-10-29 07:03:11,56.3497,-33.588,300.0,6.299,34.962,-0.00366104008261,0.03026,2.0726,nan,nan,nan,9.37338585904,0.000437143475619,1.08449619338,0.00485344827586,7.82358070461,27.4904282304
2019-10-29 07:03:11,56.3497,-33.588,302.0,6.302,34.965,-0.00366104008234,0.03204,2.0726,nan,nan,nan,9.35266639248,0.000382075975116,-0.866104809445,0.00562068965517,6.9123576593,27.4924312951
2019-10-29 07:03:11,56.3497,-33.588,304.0,6.304,34.967,-0.00366104008215,0.02848,2.1208,nan,nan,nan,9.33418027507,0.000384577263665,-0.777504166445,0.00408620689655,6.95374744,27.4937752739
2019-10-29 07:03:11,56.3497,-33.588,306.0,6.309,34.969,-0.00366104008144,0.02848,2.0967,nan,nan,nan,9.3193485963,0.000392090012495,-0.51138757739,0.00408620689655,7.07806377549,27.4947270663
2019-10-29 07:03:11,56.3497,-33.588,308.0,6.309,34.97,-0.00366104008186,0.03026,2.08465,nan,nan,nan,9.30852714349,0.000384578465044,-0.777461611198,0.00485344827586,6.95376731967,27.4955427396
2019-10-29 07:03:11,56.3497,-33.588,310.0,6.289,34.968,-0.00366104008534,0.03204,2.0967,nan,nan,nan,9.29203793122,0.000402067488254,-0.157965431072,0.00562068965517,7.24316489252,27.496601694
2019-10-29 07:03:11,56.3497,-33.588,312.0,6.278,34.967,-0.00366104008749,0.02848,2.0967,nan,nan,nan,9.28635975357,0.000379523197456,-0.956529299701,0.00408620689655,6.87011586856,27.4972726962
2019-10-29 07:03:11,56.3497,-33.588,314.0,6.254,34.965,-0.00366104009186,0.03204,2.1208,nan,nan,nan,9.29525354149,0.000404513593753,-0.0713194820684,0.00562068965517,7.28364153813,27.4988446265
2019-10-29 07:03:11,56.3497,-33.588,316.0,6.063,34.948,-0.0036610401218,0.03204,2.13285,nan,nan,nan,9.29033406066,0.000386682034429,-0.702948976459,0.00562068965517,6.98857588885,27.5100792957
2019-10-29 07:03:11,56.3497,-33.588,318.0,6.013,34.94,-0.00366104013068,0.03204,2.0967,nan,nan,nan,9.28313631763,0.000366585918395,-1.41479359862,0.00562068965517,6.6560377514,27.5101625274
2019-10-29 07:03:11,56.3497,-33.588,320.0,5.984,34.937,-0.00366104013417,0.0356,2.10875,nan,nan,nan,9.27728292907,0.000386562982084,-0.707166048638,0.00715517241379,6.98660588404,27.511503599
2019-10-29 07:03:11,56.3497,-33.588,322.0,5.985,34.938,-0.00366104013413,0.03026,2.0967,nan,nan,nan,9.26614367986,0.000356526720232,-1.77111051595,0.00485344827586,6.4895843424,27.5121918155
2019-10-29 07:03:11,56.3497,-33.588,324.0,5.987,34.938,-0.00366104013378,0.03204,2.1208,nan,nan,nan,9.24644108098,0.000369045265063,-1.32767862094,0.00562068965517,6.6967335037,27.5119625546
2019-10-29 07:03:11,56.3497,-33.588,326.0,6.002,34.94,-0.0036610401303,0.02848,2.13285,nan,nan,nan,9.22396956319,0.000369068154701,-1.32686782418,0.00408620689655,6.69711226732,27.5116617068
2019-10-29 07:03:11,56.3497,-33.588,328.0,6.047,34.95,-0.00366104012382,0.03382,2.10875,nan,nan,nan,9.21290344881,0.000389149555057,-0.615544460783,0.00638793103448,7.0294068988,27.5138550912
2019-10-29 07:03:11,56.3497,-33.588,330.0,6.077,34.957,-0.0036610401184,0.0356,2.1208,nan,nan,nan,9.21796743743,0.000384181145026,-0.791535480877,0.00715517241379,6.94719271299,27.5155754954
2019-10-29 07:03:11,56.3497,-33.588,332.0,6.085,34.963,-0.00366104011779,0.02848,2.13285,nan,nan,nan,9.22866852254,0.000384180014184,-0.791575537583,0.00408620689655,6.94717400051,27.5193171785
2019-10-29 07:03:11,56.3497,-33.588,334.0,6.086,34.964,-0.00366104011803,0.03382,2.13285,nan,nan,nan,9.22472436754,0.000394191018773,-0.436965733033,0.00638793103448,7.11282993195,27.5200044417
2019-10-29 07:03:11,56.3497,-33.588,336.0,6.086,34.964,-0.003661040118,0.03026,2.1449,nan,nan,nan,9.22134519567,0.000379173291057,-0.968923684187,0.00485344827586,6.8643258332,27.520029657
2019-10-29 07:03:11,56.3497,-33.588,338.0,6.087,34.964,-0.00366104011764,0.0356,2.2172,nan,nan,nan,9.21459109199,0.000356648574616,-1.76679418997,0.00715517241379,6.49160071361,27.5199267075
2019-10-29 07:03:11,56.3497,-33.588,339.9,6.087,34.965,-0.00366104011761,0.0267,2.10875,nan,nan,nan,9.209338057,0.000404202023331,-0.0823559295608,0.00331896551724,7.27848586289,27.5207409044
2019-10-29 07:03:11,56.3497,-33.588,342.0,6.104,34.968,-0.00366104011452,0.03026,2.1449,nan,nan,nan,9.20166150741,0.000381699226427,-0.879450001486,0.00485344827586,6.9061234543,27.5209574233
2019-10-29 07:03:11,56.3497,-33.588,344.0,6.149,34.978,-0.00366104010741,0.03204,2.13285,nan,nan,nan,9.19511468046,0.000369241762814,-1.32071827759,0.00562068965517,6.69998502733,27.5230956978
2019-10-29 07:03:11,56.3497,-33.588,346.0,6.172,34.985,-0.00366104010463,0.0356,2.13285,nan,nan,nan,9.19239869075,0.000471887041014,2.31518276678,0.00715517241379,8.39849580289,27.5256839159
2019-10-29 07:03:11,56.3497,-33.588,348.1,6.17,34.985,-0.003661040105,0.02848,2.1208,nan,nan,nan,9.18613968937,0.00039178876098,-0.522058508577,0.00408620689655,7.07307885115,27.5259691137
2019-10-29 07:03:11,56.3497,-33.588,350.0,6.166,34.985,-0.00366104010592,0.03026,2.13285,nan,nan,nan,9.18202575598,0.000426822659868,0.718912257834,0.00485344827586,7.65279820907,27.5265098986
2019-10-29 07:03:11,56.3497,-33.588,352.0,6.15,34.986,-0.00366104010924,0.0267,2.1449,nan,nan,nan,9.17119610301,0.000406766454941,0.00848136691297,0.00331896551724,7.32092049601,27.5293895285
2019-10-29 07:03:11,56.3497,-33.588,354.0,6.121,34.983,-0.00366104011341,0.03204,2.1208,nan,nan,nan,9.16374588545,0.000374181873715,-1.14572966928,0.00562068965517,6.78173093658,27.5307781175
2019-10-29 07:03:11,56.3497,-33.588,356.0,6.091,34.982,-0.0036610401182,0.03382,2.10875,nan,nan,nan,9.15768788602,0.000361613587348,-1.59092350897,0.00638793103448,6.57375868302,27.5338652531
2019-10-29 07:03:11,56.3497,-33.588,358.0,6.078,34.981,-0.00366104012063,0.0356,2.15695,nan,nan,nan,9.15042877422,0.000394130300818,-0.439116484422,0.00715517241379,7.11182520867,27.5347661998
2019-10-29 07:03:11,56.3497,-33.588,360.0,6.069,34.981,-0.00366104012207,0.02848,2.1449,nan,nan,nan,9.14438080301,0.000376592725418,-1.06033248025,0.00408620689655,6.82162422411,27.5359435759
2019-10-29 07:03:11,56.3497,-33.588,362.0,6.055,34.982,-0.0036610401246,0.03204,2.13285,nan,nan,nan,9.13788040988,0.000381569649141,-0.884039888117,0.00562068965517,6.90397928926,27.5385495057
2019-10-29 07:03:11,56.3497,-33.588,364.0,6.044,34.985,-0.00366104012639,0.0267,2.1208,nan,nan,nan,9.13361286083,0.000371529085227,-1.2396967431,0.00331896551724,6.73783422832,27.5423508795
2019-10-29 07:03:11,56.3497,-33.588,366.0,6.039,34.986,-0.00366104012723,0.02848,2.1449,nan,nan,nan,9.13509454624,0.000406558356831,0.00111011566094,0.00408620689655,7.3174770168,27.5438046051
2019-10-29 07:03:11,56.3497,-33.588,368.0,6.037,34.987,-0.00366104012767,0.03026,2.13285,nan,nan,nan,9.13063917533,0.0003589957673,-1.6836519307,0.00485344827586,6.53044061095,27.5448752511
2019-10-29 07:03:11,56.3497,-33.588,370.0,6.037,34.988,-0.0036610401279,0.03382,2.13285,nan,nan,nan,9.13537308909,0.00038402262404,-0.797150611248,0.00638793103448,6.94456960545,27.5456906515
2019-10-29 07:03:11,56.3497,-33.588,372.0,6.032,34.988,-0.00366104012916,0.02848,2.1449,nan,nan,nan,9.14066724088,0.000368995488416,-1.32944180934,0.00408620689655,6.69590983043,27.5463535964
2019-10-29 07:03:11,56.3497,-33.588,374.0,6.018,34.987,-0.00366104013163,0.03204,2.1449,nan,nan,nan,9.14066724088,0.000363965911902,-1.50759946861,0.00562068965517,6.61268349937,27.5473727931
2019-10-29 07:03:11,56.3497,-33.588,376.0,5.992,34.986,-0.00366104013569,0.03382,2.1449,nan,nan,nan,9.14038851424,0.000378937322926,-0.977282147304,0.00638793103448,6.86042117807,27.5499155197
2019-10-29 07:03:11,56.3497,-33.588,378.0,5.973,34.985,-0.00366104013908,0.03204,2.13285,nan,nan,nan,9.14233980402,0.000373898243816,-1.15577640755,0.00562068965517,6.7770376039,27.5515625011
2019-10-29 07:03:11,56.3497,-33.588,380.0,5.947,34.983,-0.00366104014313,0.0356,2.13285,nan,nan,nan,9.14141427602,0.000378860398037,-0.980006980724,0.00715517241379,6.85914827243,27.5533008761
2019-10-29 07:03:11,56.3497,-33.588,382.0,5.932,34.983,-0.00366104014564,0.03204,2.169,nan,nan,nan,9.13815904945,0.000381334969399,-0.892352713933,0.00562068965517,6.90009595359,27.5552228226
2019-10-29 07:03:11,56.3497,-33.588,384.0,5.921,34.983,-0.00366104014769,0.03382,2.1449,nan,nan,nan,9.13676594838,0.000393828911893,-0.44979228294,0.00638793103448,7.10683801056,27.5566371371
2019-10-29 07:03:11,56.3497,-33.588,386.0,5.897,34.983,-0.00366104015219,0.02848,2.1449,nan,nan,nan,9.1359302038,0.000353736141747,-1.86995838704,0.00408620689655,6.44340757023,27.5596889143
2019-10-29 07:03:11,56.3497,-33.588,388.0,5.881,34.982,-0.00366104015417,0.03382,2.10875,nan,nan,nan,9.13509454625,0.000426294151942,0.700191450078,0.00638793103448,7.64405278577,27.560937123
2019-10-29 07:03:11,56.3497,-33.588,390.0,5.875,34.981,-0.00366104015518,0.03204,2.13285,nan,nan,nan,9.13119596141,0.000393747040421,-0.452692334225,0.00562068965517,7.10548325192,27.5609254537
2019-10-29 07:03:11,56.3497,-33.588,392.0,5.87,34.981,-0.00366104015644,0.02848,2.13285,nan,nan,nan,9.13091756354,0.000361199131509,-1.60560436369,0.00408620689655,6.56690052335,27.5615784355
2019-10-29 07:03:11,56.3497,-33.588,394.0,5.858,34.98,-0.00366104015839,0.02848,2.13285,nan,nan,nan,9.12766659182,0.000381202653616,-0.897039603625,0.00408620689655,6.89790647358,27.5623193084
2019-10-29 07:03:11,56.3497,-33.588,396.0,5.847,34.98,-0.00366104016001,0.03738,2.1931,nan,nan,nan,9.12368260894,0.000401205368346,-0.188503442433,0.0079224137931,7.22889906385,27.5637238674
2019-10-29 07:03:11,56.3497,-33.588,398.0,5.845,34.979,-0.00366104016058,0.0356,2.13285,nan,nan,nan,9.12145778176,0.00036866584713,-1.34111836295,0.00715517241379,6.69045512969,27.563208161
2019-10-29 07:03:11,56.3497,-33.588,400.0,5.842,34.98,-0.00366104016124,0.03204,2.1449,nan,nan,nan,9.12173585139,0.00046877562842,2.20497030988,0.00562068965517,8.34701006569,27.5643994706
2019-10-29 07:03:11,56.3497,-33.588,402.0,5.838,34.979,-0.00366104016192,0.03026,2.1449,nan,nan,nan,9.11617629083,0.00038617320674,-0.720972670871,0.00485344827586,6.98015612197,27.5641342192
2019-10-29 07:03:11,56.3497,-33.588,404.0,5.836,34.979,-0.0036610401625,0.02848,2.15695,nan,nan,nan,9.1153426893,0.000418707809274,0.431468020117,0.00408620689655,7.51851866483,27.5644091267
2019-10-29 07:03:11,56.3497,-33.588,406.0,5.834,34.979,-0.00366104016301,0.03382,2.169,nan,nan,nan,9.11173141789,0.000406189228207,-0.0119651584685,0.00638793103448,7.31136890391,27.5646842931
2019-10-29 07:03:11,56.3497,-33.588,408.0,5.832,34.979,-0.00366104016353,0.02848,2.169,nan,nan,nan,9.11173141789,0.000368641100491,-1.34199493842,0.00408620689655,6.69004563755,27.5649594054
2019-10-29 07:03:11,56.3497,-33.588,410.0,5.824,34.979,-0.00366104016507,0.03026,2.15695,nan,nan,nan,9.11339795627,0.000366122907618,-1.43119436637,0.00485344827586,6.64837613454,27.5659853697
2019-10-29 07:03:11,56.3497,-33.588,412.0,5.799,34.977,-0.00366104016935,0.03382,2.20515,nan,nan,nan,9.12590805368,0.000358571768326,-1.69867082236,0.00638793103448,6.52342453735,27.5675523546
2019-10-29 07:03:11,56.3497,-33.588,414.0,5.775,34.977,-0.00366104017478,0.03204,2.15695,nan,nan,nan,9.14094597723,0.000426105717466,0.693516724084,0.00562068965517,7.64093468825,27.5705693942
2019-10-29 07:03:11,56.3497,-33.588,416.0,5.721,34.975,-0.00366104018279,0.03382,2.15695,nan,nan,nan,9.15154513388,0.000378451627139,-0.99448646349,0.00638793103448,6.85238418364,27.5757206161
2019-10-29 07:03:11,56.3497,-33.588,418.0,5.69,34.975,-0.003661040188,0.03204,2.1449,nan,nan,nan,9.15489514383,0.000365877376136,-1.43989158249,0.00562068965517,6.64431323097,27.5795812438
2019-10-29 07:03:11,56.3497,-33.588,420.0,5.669,34.974,-0.00366104019097,0.03026,2.13285,nan,nan,nan,9.15824655097,0.000373348584967,-1.1752464233,0.00485344827586,6.76794218817,27.5814066501
2019-10-29 07:03:11,56.3497,-33.588,422.0,5.644,34.974,-0.00366104019516,0.03204,2.1449,nan,nan,nan,9.16112987922,0.000393324116557,-0.467673143317,0.00562068965517,7.09848496859,27.5845104521
2019-10-29 07:03:11,56.3497,-33.588,424.0,5.634,34.974,-0.0036610401965,0.03026,2.15695,nan,nan,nan,9.16467398968,0.000380790081307,-0.911653739938,0.00485344827586,6.8910794814,27.5857643044
2019-10-29 07:03:11,56.3497,-33.588,426.0,5.619,34.974,-0.00366104019895,0.0267,2.10875,nan,nan,nan,9.17278548072,0.000378258212011,-1.00133761415,0.00331896551724,6.84918366936,27.5876308802
2019-10-29 07:03:11,56.3497,-33.588,428.0,5.6,34.972,-0.00366104020227,0.02848,2.1208,nan,nan,nan,9.17614435352,0.00039074172396,-0.559146653888,0.00408620689655,7.05575312812,27.5884020576
2019-10-29 07:03:11,56.3497,-33.588,430.0,5.587,34.97,-0.00366104020433,0.03382,2.169,nan,nan,nan,9.17894448545,0.000385716108714,-0.737163997121,0.00638793103448,6.97259234569,27.5884347536
2019-10-29 07:03:11,56.3497,-33.588,432.0,5.578,34.971,-0.00366104020592,0.02848,2.15695,nan,nan,nan,9.17782431578,0.000358163513482,-1.71313202544,0.00408620689655,6.51666898791,27.5903509784
2019-10-29 07:03:11,56.3497,-33.588,434.0,5.581,34.975,-0.00366104020498,0.02848,2.1449,nan,nan,nan,9.17446474187,0.000388193963768,-0.649393415411,0.00408620689655,7.01359436334,27.5931740425
2019-10-29 07:03:11,56.3497,-33.588,436.0,5.59,34.977,-0.00366104020388,0.03204,2.1449,nan,nan,nan,9.17717468879,0.00035817049825,-1.71288461099,0.00562068965517,6.51678456754,27.5936796152
2019-10-29 07:03:11,56.3497,-33.588,438.0,5.594,34.979,-0.00366104020352,0.0267,2.1208,nan,nan,nan,9.17446474187,0.00036317873314,-1.53548291472,0.00331896551724,6.59965775057,27.5947967167
2019-10-29 07:03:11,56.3497,-33.588,440.0,5.586,34.981,-0.00366104020491,0.02492,2.13285,nan,nan,nan,9.17222580488,0.000378175604022,-1.00426375434,0.00255172413793,6.84781672329,27.5973829396
2019-10-29 07:03:11,56.3497,-33.588,442.0,5.568,34.983,-0.00366104020759,0.03026,2.169,nan,nan,nan,9.16942800954,0.000355608807731,-1.80362481256,0.00485344827586,6.47439529229,27.6011907434
2019-10-29 07:03:11,56.3497,-33.588,444.0,5.573,34.987,-0.00366104020695,0.03204,2.13285,nan,nan,nan,9.16933849615,0.000355607675998,-1.8036649008,0.00562068965517,6.47437656508,27.6037698034
2019-10-29 07:03:11,56.3497,-33.588,446.0,5.568,34.987,-0.00366104020794,0.02848,2.169,nan,nan,nan,9.16663118696,0.000355598004122,-1.804007498,0.00408620689655,6.47421652084,27.6044046018
2019-10-29 07:03:11,56.3497,-33.588,448.0,5.561,34.987,-0.00366104020934,0.03026,2.15695,nan,nan,nan,9.17026724598,0.000353081504062,-1.89314696312,0.00485344827586,6.43257502945,27.6052832878
2019-10-29 07:03:11,56.3497,-33.588,450.0,5.554,34.987,-0.00366104021057,0.02848,2.18105,nan,nan,nan,9.16821966287,0.000355570907624,-1.80496731016,0.00408620689655,6.47376814469,27.6061613709
2019-10-29 07:03:11,56.3497,-33.588,452.0,5.549,34.986,-0.00366104021134,0.03204,2.169,nan,nan,nan,9.16998749077,0.000355563926172,-1.80521460713,0.00562068965517,6.47365261994,27.6060033472
2019-10-29 07:03:11,56.3497,-33.588,454.0,5.545,34.986,-0.0036610402125,0.03204,2.15695,nan,nan,nan,9.17390494922,0.000360562087231,-1.62816974609,0.00562068965517,6.55635910742,27.6065147395
2019-10-29 07:03:11,56.3497,-33.588,456.0,5.528,34.985,-0.00366104021513,0.03204,2.1449,nan,nan,nan,9.17530450388,0.000355525929619,-1.80656052103,0.00562068965517,6.4730238764,27.6078172678
2019-10-29 07:03:11,56.3497,-33.588,458.0,5.522,34.985,-0.00366104021629,0.02848,2.15695,nan,nan,nan,9.17418484068,0.000350508383115,-1.98429205331,0.00408620689655,6.38999661052,27.6085708671
2019-10-29 07:03:11,56.3497,-33.588,460.0,5.511,34.984,-0.00366104021804,0.03026,2.15695,nan,nan,nan,9.1758643939,0.000355495648952,-1.80763312283,0.00485344827586,6.47252281059,27.6091398998
2019-10-29 07:03:11,56.3497,-33.588,462.0,5.506,34.984,-0.00366104021898,0.03026,2.15695,nan,nan,nan,9.17530450388,0.000350480032645,-1.98529628366,0.00485344827586,6.38952748443,27.6097708012
2019-10-29 07:03:11,56.3497,-33.588,463.9,5.5,34.983,-0.00366104021992,0.03026,2.13285,nan,nan,nan,9.18034491679,0.000357979946853,-1.71963432258,0.00485344827586,6.51363144051,27.6097298108
2019-10-29 07:03:11,56.3497,-33.588,466.0,5.496,34.983,-0.00366104022084,0.02848,2.1449,nan,nan,nan,9.18286630726,0.000355469221854,-1.80856922348,0.00408620689655,6.47208551127,27.6102398832
2019-10-29 07:03:11,56.3497,-33.588,468.0,5.495,34.982,-0.00366104022111,0.02492,2.13285,nan,nan,nan,9.18566877854,0.00036047589099,-1.63122298936,0.00255172413793,6.55493278516,27.6095929678
2019-10-29 07:03:11,56.3497,-33.588,470.0,5.486,34.982,-0.00366104022298,0.03204,2.1449,nan,nan,nan,9.19043521888,0.000380482037059,-0.922565283313,0.00562068965517,6.8859821551,27.6107076484
2019-10-29 07:03:11,56.3497,-33.588,472.0,5.469,34.981,-0.00366104022576,0.03382,2.1449,nan,nan,nan,9.20222323251,0.000370439858302,-1.27827933923,0.00638793103448,6.71981037275,27.6119977601
2019-10-29 07:03:11,56.3497,-33.588,474.0,5.442,34.979,-0.00366104023024,0.03026,2.15695,nan,nan,nan,9.207168101,0.000347866094461,-2.07788720202,0.00485344827586,6.34627364703,27.61369974
2019-10-29 07:03:11,56.3497,-33.588,476.0,5.427,34.978,-0.00366104023276,0.02848,2.1449,nan,nan,nan,9.21526624814,0.000365360234446,-1.45820977546,0.00408620689655,6.63575588913,27.6147398567
2019-10-29 07:03:11,56.3497,-33.588,478.0,5.413,34.977,-0.00366104023515,0.03204,2.15695,nan,nan,nan,9.22472436759,0.0003453119823,-2.16835896297,0.00562068965517,6.30400977379,27.6156569076
2019-10-29 07:03:11,56.3497,-33.588,480.0,5.383,34.974,-0.00366104024007,0.03026,2.13285,nan,nan,nan,9.2389323454,0.000345261481178,-2.17014781372,0.00485344827586,6.30317411236,27.6169085255
2019-10-29 07:03:11,56.3497,-33.588,482.0,5.339,34.972,-0.00366104024711,0.03026,2.1449,nan,nan,nan,9.24709630892,0.000450304830992,1.55069772339,0.00485344827586,8.04136669841,27.6206149407
2019-10-29 07:03:11,56.3497,-33.588,484.0,5.322,34.971,-0.0036610402502,0.03382,2.15695,nan,nan,nan,9.24977425731,0.000380191461752,-0.932858041828,0.00638793103448,6.88117389409,27.6218748737
2019-10-29 07:03:11,56.3497,-33.588,486.0,5.303,34.97,-0.00366104025314,0.03026,2.1449,nan,nan,nan,9.24977425731,0.000380156860134,-0.934083700321,0.00485344827586,6.88060132786,27.6233693999
2019-10-29 07:03:11,56.3497,-33.588,488.0,5.284,34.969,-0.00366104025641,0.02848,2.15695,nan,nan,nan,9.25406986495,0.000355092671605,-1.8219073864,0.00408620689655,6.46585458992,27.6248595699
2019-10-29 07:03:11,56.3497,-33.588,490.0,5.283,34.969,-0.0036610402568,0.03204,2.1449,nan,nan,nan,9.25218177757,0.000365102523122,-1.46733842598,0.00562068965517,6.63149144104,27.6250011934
2019-10-29 07:03:11,56.3497,-33.588,492.0,5.276,34.969,-0.00366104025794,0.02848,2.1208,nan,nan,nan,9.24977425731,0.000362585796541,-1.55648591493,0.00408620689655,6.58984620132,27.6258553108
2019-10-29 07:03:11,56.3497,-33.588,494.0,5.272,34.969,-0.00366104025859,0.03382,2.1449,nan,nan,nan,9.25293922079,0.000412637016692,0.216428405276,0.00638793103448,7.41806293226,27.6263528716
2019-10-29 07:03:11,56.3497,-33.588,496.0,5.269,34.969,-0.00366104025916,0.0267,2.1449,nan,nan,nan,9.25158265628,0.000355063155058,-1.82295292154,0.00331896551724,6.4653661683,27.6267316025
2019-10-29 07:03:11,56.3497,-33.588,498.0,5.265,34.969,-0.00366104025975,0.03026,2.15695,nan,nan,nan,9.25158265628,0.000360061188824,-1.64591256946,0.00485344827586,6.54807054942,27.6272288
2019-10-29 07:03:11,56.3497,-33.588,500.0,5.262,34.969,-0.00366104026046,0.02848,2.13285,nan,nan,nan,9.25350452312,0.000362558235626,-1.55746217767,0.00408620689655,6.58939014028,27.6276072549
2019-10-29 07:03:11,56.3497,-33.588,504.0,5.257,34.969,-0.00366104026136,0.02848,2.1449,nan,nan,nan,9.24932222072,0.000362548386949,-1.55781103749,0.00408620689655,6.58922717046,27.6282453367
