datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,sigma,bbp,o2_c,chla_adj,poc,cphyto
2020-03-14 07:03:48,55.9914,-37.6026,98.0,4.451,34.819,-0.00366104040009,0.42008,1.81955,0.00580877828832,1.7,0.06,27.5969970795,0.000483977270034,11.1189678571,0.172879310345,2.74344285916,8.59855745824
2020-03-14 07:03:48,55.9914,-37.6026,100.0,4.448,34.819,-0.00366104040095,0.41652,1.81955,0.00488233836992,1.6,0.06,27.5973506663,0.000483971087954,11.1168622753,0.171344827586,2.74322387752,8.59845516099
2020-03-14 07:03:48,55.9914,-37.6026,102.0,4.447,34.819,-0.00366104040121,0.41474,1.8316,0.00488233836992,1.7,0.06,27.5974828779,0.000614122667229,11.1140555856,0.170577586207,7.35345311859,10.7521232472
2020-03-14 07:03:48,55.9914,-37.6026,104.0,4.444,34.818,-0.00366104040171,0.40584,1.8075,0.00534555832912,1.7,0.06,27.5970371762,0.000501486260786,11.1126525632,0.16674137931,3.36364632957,8.88828544167
2020-03-14 07:03:48,55.9914,-37.6026,106.0,4.441,34.818,-0.00366104040218,0.4005,1.79545,0.00488233836992,1.7,0.07,27.5973856542,0.00049397121244,11.1140555856,0.164439655172,3.09744828706,8.7639310552
2020-03-14 07:03:48,55.9914,-37.6026,108.0,4.441,34.818,-0.00366104040212,0.40762,1.8075,0.00488233836992,1.6,0.06,27.5974060105,0.000501480076298,11.1133540475,0.16750862069,3.36342726264,8.88818310458
2020-03-14 07:03:48,55.9914,-37.6026,110.0,4.439,34.818,-0.00366104040246,0.41118,1.8316,0.00441911841073,1.7,0.05,27.5976450458,0.000491464134237,11.1105484326,0.169043103448,3.00864256295,8.72244547089
2020-03-14 07:03:48,55.9914,-37.6026,112.0,4.438,34.818,-0.00366104040271,0.4094,1.84365,0.00441911841073,1.7,0.07,27.5977747232,0.000498970936126,11.1116004375,0.168275862069,3.27454849945,8.84666340007
2020-03-14 07:03:48,55.9914,-37.6026,114.0,4.438,34.818,-0.00366104040261,0.40584,1.8316,0.00488233836992,1.7,0.04,27.5977950884,0.000513988663842,11.1094965486,0.16674137931,3.8065064506,9.09516749881
2020-03-14 07:03:48,55.9914,-37.6026,116.0,4.439,34.818,-0.00366104040252,0.40228,1.8316,0.00395589845153,1.6,0.06,27.5977061517,0.000576564591294,11.1086551284,0.165206896552,6.02307095283,10.1306353638
2020-03-14 07:03:48,55.9914,-37.6026,118.0,4.439,34.818,-0.00366104040262,0.4094,1.81955,0.00441911841073,1.7,0.06,27.5977265333,0.000488961179618,11.1091459475,0.168275862069,2.91998290443,8.6810281211
2020-03-14 07:03:48,55.9914,-37.6026,120.0,4.441,34.818,-0.00366104040206,0.41652,1.84365,0.00488233836992,1.7,0.05,27.5975282832,0.000483959393963,11.1101977912,0.171344827586,2.74280965296,8.59826165603
2020-03-14 07:03:48,55.9914,-37.6026,122.0,4.444,34.818,-0.00366104040182,0.43254,1.8316,0.00488233836992,1.6,0.05,27.5972206498,0.000471450805354,11.1087953598,0.17825,2.29973042726,8.39127724417
2020-03-14 07:03:48,55.9914,-37.6026,124.0,4.442,34.818,-0.00366104040214,0.42364,1.81955,0.00534555832912,1.6,0.06,27.5974597626,0.000516499865629,11.1059911412,0.174413793103,3.8954582403,9.13672131765
2020-03-14 07:03:48,55.9914,-37.6026,126.0,4.446,34.819,-0.00366104040155,0.42364,1.84365,0.00441911841073,1.6,0.05,27.5978370708,0.000481464011357,11.1052902208,0.174413793103,2.65441821027,8.55696960324
2020-03-14 07:03:48,55.9914,-37.6026,128.0,4.442,34.818,-0.00366104040206,0.42186,1.81955,0.00441911841073,1.7,0.07,27.5975006239,0.000496476228674,11.09688336,0.173646551724,3.18618097209,8.80538251932
2020-03-14 07:03:48,55.9914,-37.6026,130.0,4.435,34.817,-0.00366104040327,0.4005,1.81955,0.00441911841073,1.6,0.06,27.597491719,0.000478943847746,11.0891838515,0.164439655172,2.56514897487,8.51526748968
