Cruise,Subregion,Season,Station,Date,datetime,decimaldate,Latitude,Longitude,degree_bin,CampCN,Z_MLD,Z_XML,Target_Z,PhytoC,sd_PhytoC
AT38,Subtropical,Early Autumn,2,9/6/17,2017-09-06T15:39:00Z,2017.681239,44.358,-43.342,44,81,39.67,38.5,150,,
AT38,Subtropical,Early Autumn,2,9/6/17,2017-09-06T15:39:00Z,2017.681239,44.358,-43.342,44,81,39.67,38.5,200,,
AT38,Subtropical,Early Autumn,2,9/6/17,2017-09-06T15:39:00Z,2017.681239,44.358,-43.342,44,81,39.67,38.5,300,,
AT38,Subtropical,Early Autumn,2,9/6/17,2017-09-06T15:39:00Z,2017.681239,44.358,-43.342,44,81,39.67,38.5,368,,
AT38,Subtropical,Early Autumn,2,9/6/17,2017-09-06T15:39:00Z,2017.681239,44.358,-43.342,44,81,39.67,38.5,400,,
AT38,Subtropical,Early Autumn,2,9/6/17,2017-09-06T15:39:00Z,2017.681239,44.358,-43.342,44,81,39.67,38.5,500,,
AT38,Subtropical,Early Autumn,2,9/6/17,2017-09-06T15:39:00Z,2017.681239,44.358,-43.342,44,81,39.67,38.5,750,,
AT38,Subtropical,Early Autumn,2,9/6/17,2017-09-06T15:39:00Z,2017.681239,44.358,-43.342,44,81,39.67,38.5,1000,,
AT38,Subtropical,Early Autumn,2,9/6/17,2017-09-06T15:39:00Z,2017.681239,44.358,-43.342,44,81,39.67,38.5,1500,,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T07:39:00Z,2017.685805,47.05,-40.05,47,85,16.86,6.5,0,,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T07:39:00Z,2017.685805,47.05,-40.05,47,85,16.86,6.5,5,15.91,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T07:39:00Z,2017.685805,47.05,-40.05,47,85,16.86,6.5,10,16.22,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T07:39:00Z,2017.685805,47.05,-40.05,47,85,16.86,6.5,16.86,,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T07:39:00Z,2017.685805,47.05,-40.05,47,85,16.86,6.5,25,34.76,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T07:39:00Z,2017.685805,47.05,-40.05,47,85,16.86,6.5,50,8.58,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T07:39:00Z,2017.685805,47.05,-40.05,47,85,16.86,6.5,75,0.42,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T07:39:00Z,2017.685805,47.05,-40.05,47,85,16.86,6.5,100,0.22,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T07:39:00Z,2017.685805,47.05,-40.05,47,85,16.86,6.5,150,0.05,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T07:39:00Z,2017.685805,47.05,-40.05,47,85,16.86,6.5,200,,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T07:39:00Z,2017.685805,47.05,-40.05,47,85,16.86,6.5,300,,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T07:39:00Z,2017.685805,47.05,-40.05,47,85,16.86,6.5,336,,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T07:39:00Z,2017.685805,47.05,-40.05,47,85,16.86,6.5,400,,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T07:39:00Z,2017.685805,47.05,-40.05,47,85,16.86,6.5,500,,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T07:39:00Z,2017.685805,47.05,-40.05,47,85,16.86,6.5,750,,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T07:39:00Z,2017.685805,47.05,-40.05,47,85,16.86,6.5,1000,,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T07:39:00Z,2017.685805,47.05,-40.05,47,85,16.86,6.5,1250,,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T07:39:00Z,2017.685805,47.05,-40.05,47,85,16.86,6.5,1500,,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T15:30:00Z,2017.686701,46.986,-40.1644,47,86,20.83,NA,0,,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T15:30:00Z,2017.686701,46.986,-40.1644,47,86,20.83,NA,5,,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T15:30:00Z,2017.686701,46.986,-40.1644,47,86,20.83,NA,10,,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T15:30:00Z,2017.686701,46.986,-40.1644,47,86,20.83,NA,20.83,,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T15:30:00Z,2017.686701,46.986,-40.1644,47,86,20.83,NA,25,,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T15:30:00Z,2017.686701,46.986,-40.1644,47,86,20.83,NA,40,,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T15:30:00Z,2017.686701,46.986,-40.1644,47,86,20.83,NA,50,,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T15:30:00Z,2017.686701,46.986,-40.1644,47,86,20.83,NA,75,,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T15:30:00Z,2017.686701,46.986,-40.1644,47,86,20.83,NA,100,,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T15:30:00Z,2017.686701,46.986,-40.1644,47,86,20.83,NA,150,,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T15:30:00Z,2017.686701,46.986,-40.1644,47,86,20.83,NA,200,,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T15:30:00Z,2017.686701,46.986,-40.1644,47,86,20.83,NA,300,,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T15:30:00Z,2017.686701,46.986,-40.1644,47,86,20.83,NA,336,,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T15:30:00Z,2017.686701,46.986,-40.1644,47,86,20.83,NA,400,,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T15:30:00Z,2017.686701,46.986,-40.1644,47,86,20.83,NA,500,,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T15:30:00Z,2017.686701,46.986,-40.1644,47,86,20.83,NA,750,,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T15:30:00Z,2017.686701,46.986,-40.1644,47,86,20.83,NA,1000,,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T15:30:00Z,2017.686701,46.986,-40.1644,47,86,20.83,NA,1250,,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T15:30:00Z,2017.686701,46.986,-40.1644,47,86,20.83,NA,1500,,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T15:30:00Z,2017.686701,46.986,-40.1644,47,86,20.83,NA,1800,,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T15:30:00Z,2017.686701,46.986,-40.1644,47,86,20.83,NA,2000,,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T15:30:00Z,2017.686701,46.986,-40.1644,47,86,20.83,NA,2300,,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T15:30:00Z,2017.686701,46.986,-40.1644,47,86,20.83,NA,2600,,
AT38,Subtropical,Early Autumn,3,9/8/17,2017-09-08T15:30:00Z,2017.686701,46.986,-40.1644,47,86,20.83,NA,3000,,
AT38,Subtropical,Early Autumn,3.5,9/9/17,2017-09-09T10:06:00Z,2017.688824,48.046,-39.246,48,88,10.91,9.5,0,,
AT38,Subtropical,Early Autumn,3.5,9/9/17,2017-09-09T10:06:00Z,2017.688824,48.046,-39.246,48,88,10.91,9.5,5,45.96,
AT38,Subtropical,Early Autumn,3.5,9/9/17,2017-09-09T10:06:00Z,2017.688824,48.046,-39.246,48,88,10.91,9.5,10,49.7,
AT38,Subtropical,Early Autumn,3.5,9/9/17,2017-09-09T10:06:00Z,2017.688824,48.046,-39.246,48,88,10.91,9.5,10.91,,
AT38,Subtropical,Early Autumn,3.5,9/9/17,2017-09-09T10:06:00Z,2017.688824,48.046,-39.246,48,88,10.91,9.5,25,48.73,
AT38,Subtropical,Early Autumn,3.5,9/9/17,2017-09-09T10:06:00Z,2017.688824,48.046,-39.246,48,88,10.91,9.5,50,5.65,
AT38,Subtropical,Early Autumn,3.5,9/9/17,2017-09-09T10:06:00Z,2017.688824,48.046,-39.246,48,88,10.91,9.5,75,13.06,
AT38,Subtropical,Early Autumn,3.5,9/9/17,2017-09-09T10:06:00Z,2017.688824,48.046,-39.246,48,88,10.91,9.5,100,0.41,
AT38,Subtropical,Early Autumn,3.5,9/9/17,2017-09-09T10:06:00Z,2017.688824,48.046,-39.246,48,88,10.91,9.5,150,,
AT38,Subtropical,Early Autumn,3.5,9/9/17,2017-09-09T10:06:00Z,2017.688824,48.046,-39.246,48,88,10.91,9.5,200,,
AT38,Subtropical,Early Autumn,3.5,9/9/17,2017-09-09T10:06:00Z,2017.688824,48.046,-39.246,48,88,10.91,9.5,300,,
AT38,Subtropical,Early Autumn,3.5,9/9/17,2017-09-09T10:06:00Z,2017.688824,48.046,-39.246,48,88,10.91,9.5,400,,
AT38,Subtropical,Early Autumn,3.5,9/9/17,2017-09-09T10:06:00Z,2017.688824,48.046,-39.246,48,88,10.91,9.5,500,,
AT38,Subtropical,Early Autumn,3.5,9/9/17,2017-09-09T10:06:00Z,2017.688824,48.046,-39.246,48,88,10.91,9.5,508,,
AT38,Subtropical,Early Autumn,3.5,9/9/17,2017-09-09T10:06:00Z,2017.688824,48.046,-39.246,48,88,10.91,9.5,750,,
AT38,Subtropical,Early Autumn,3.5,9/9/17,2017-09-09T10:06:00Z,2017.688824,48.046,-39.246,48,88,10.91,9.5,1000,,
AT38,Subtropical,Early Autumn,3.5,9/9/17,2017-09-09T10:06:00Z,2017.688824,48.046,-39.246,48,88,10.91,9.5,1500,,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T07:30:00Z,2017.691267,48.643,-39.135,49,91,39.67,15.5,0,,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T07:30:00Z,2017.691267,48.643,-39.135,49,91,39.67,15.5,5,39.015,0.318198052
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T07:30:00Z,2017.691267,48.643,-39.135,49,91,39.67,15.5,10,40.95,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T07:30:00Z,2017.691267,48.643,-39.135,49,91,39.67,15.5,25,49.11,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T07:30:00Z,2017.691267,48.643,-39.135,49,91,39.67,15.5,39.67,,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T07:30:00Z,2017.691267,48.643,-39.135,49,91,39.67,15.5,50,8.14,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T07:30:00Z,2017.691267,48.643,-39.135,49,91,39.67,15.5,75,0.86,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T07:30:00Z,2017.691267,48.643,-39.135,49,91,39.67,15.5,100,0.21,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T07:30:00Z,2017.691267,48.643,-39.135,49,91,39.67,15.5,150,,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T07:30:00Z,2017.691267,48.643,-39.135,49,91,39.67,15.5,200,,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T07:30:00Z,2017.691267,48.643,-39.135,49,91,39.67,15.5,300,,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T07:30:00Z,2017.691267,48.643,-39.135,49,91,39.67,15.5,400,,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T07:30:00Z,2017.691267,48.643,-39.135,49,91,39.67,15.5,448,,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T07:30:00Z,2017.691267,48.643,-39.135,49,91,39.67,15.5,500,,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T07:30:00Z,2017.691267,48.643,-39.135,49,91,39.67,15.5,750,,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T07:30:00Z,2017.691267,48.643,-39.135,49,91,39.67,15.5,1000,,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T07:30:00Z,2017.691267,48.643,-39.135,49,91,39.67,15.5,1250,,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T07:30:00Z,2017.691267,48.643,-39.135,49,91,39.67,15.5,1500,,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T15:30:00Z,2017.69218,48.638,-39.129,49,92,18.84,12.5,0,,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T15:30:00Z,2017.69218,48.638,-39.129,49,92,18.84,12.5,5,,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T15:30:00Z,2017.69218,48.638,-39.129,49,92,18.84,12.5,10,,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T15:30:00Z,2017.69218,48.638,-39.129,49,92,18.84,12.5,18.84,,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T15:30:00Z,2017.69218,48.638,-39.129,49,92,18.84,12.5,25,,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T15:30:00Z,2017.69218,48.638,-39.129,49,92,18.84,12.5,40,,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T15:30:00Z,2017.69218,48.638,-39.129,49,92,18.84,12.5,50,,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T15:30:00Z,2017.69218,48.638,-39.129,49,92,18.84,12.5,75,,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T15:30:00Z,2017.69218,48.638,-39.129,49,92,18.84,12.5,100,,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T15:30:00Z,2017.69218,48.638,-39.129,49,92,18.84,12.5,150,,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T15:30:00Z,2017.69218,48.638,-39.129,49,92,18.84,12.5,200,,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T15:30:00Z,2017.69218,48.638,-39.129,49,92,18.84,12.5,300,,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T15:30:00Z,2017.69218,48.638,-39.129,49,92,18.84,12.5,400,,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T15:30:00Z,2017.69218,48.638,-39.129,49,92,18.84,12.5,448,,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T15:30:00Z,2017.69218,48.638,-39.129,49,92,18.84,12.5,500,,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T15:30:00Z,2017.69218,48.638,-39.129,49,92,18.84,12.5,750,,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T15:30:00Z,2017.69218,48.638,-39.129,49,92,18.84,12.5,1000,,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T15:30:00Z,2017.69218,48.638,-39.129,49,92,18.84,12.5,1250,,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T15:30:00Z,2017.69218,48.638,-39.129,49,92,18.84,12.5,1500,,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T15:30:00Z,2017.69218,48.638,-39.129,49,92,18.84,12.5,1800,,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T15:30:00Z,2017.69218,48.638,-39.129,49,92,18.84,12.5,2000,,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T15:30:00Z,2017.69218,48.638,-39.129,49,92,18.84,12.5,2200,,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T15:30:00Z,2017.69218,48.638,-39.129,49,92,18.84,12.5,2400,,
AT38,Subtropical,Early Autumn,4,9/10/17,2017-09-10T15:30:00Z,2017.69218,48.638,-39.129,49,92,18.84,12.5,2600,,
AT38,Temperate,Early Autumn,4.5,9/11/17,2017-09-11T15:12:00Z,2017.694886,50.136,-39.262,50,94,6.94,4.5,0,,
AT38,Temperate,Early Autumn,4.5,9/11/17,2017-09-11T15:12:00Z,2017.694886,50.136,-39.262,50,94,6.94,4.5,5,,
AT38,Temperate,Early Autumn,4.5,9/11/17,2017-09-11T15:12:00Z,2017.694886,50.136,-39.262,50,94,6.94,4.5,6.94,,
AT38,Temperate,Early Autumn,4.5,9/11/17,2017-09-11T15:12:00Z,2017.694886,50.136,-39.262,50,94,6.94,4.5,10,44.99,
AT38,Temperate,Early Autumn,4.5,9/11/17,2017-09-11T15:12:00Z,2017.694886,50.136,-39.262,50,94,6.94,4.5,25,46.64,
AT38,Temperate,Early Autumn,4.5,9/11/17,2017-09-11T15:12:00Z,2017.694886,50.136,-39.262,50,94,6.94,4.5,50,13.85,
AT38,Temperate,Early Autumn,4.5,9/11/17,2017-09-11T15:12:00Z,2017.694886,50.136,-39.262,50,94,6.94,4.5,75,1.7,
AT38,Temperate,Early Autumn,4.5,9/11/17,2017-09-11T15:12:00Z,2017.694886,50.136,-39.262,50,94,6.94,4.5,100,1.1,
AT38,Temperate,Early Autumn,4.5,9/11/17,2017-09-11T15:12:00Z,2017.694886,50.136,-39.262,50,94,6.94,4.5,150,,
AT38,Temperate,Early Autumn,4.5,9/11/17,2017-09-11T15:12:00Z,2017.694886,50.136,-39.262,50,94,6.94,4.5,200,,
AT38,Temperate,Early Autumn,4.5,9/11/17,2017-09-11T15:12:00Z,2017.694886,50.136,-39.262,50,94,6.94,4.5,300,,
AT38,Temperate,Early Autumn,4.5,9/11/17,2017-09-11T15:12:00Z,2017.694886,50.136,-39.262,50,94,6.94,4.5,400,,
AT38,Temperate,Early Autumn,4.5,9/11/17,2017-09-11T15:12:00Z,2017.694886,50.136,-39.262,50,94,6.94,4.5,406,,
AT38,Temperate,Early Autumn,4.5,9/11/17,2017-09-11T15:12:00Z,2017.694886,50.136,-39.262,50,94,6.94,4.5,500,,
AT38,Temperate,Early Autumn,4.5,9/11/17,2017-09-11T15:12:00Z,2017.694886,50.136,-39.262,50,94,6.94,4.5,750,,
AT38,Temperate,Early Autumn,4.5,9/11/17,2017-09-11T15:12:00Z,2017.694886,50.136,-39.262,50,94,6.94,4.5,1000,,
AT38,Temperate,Early Autumn,4.5,9/11/17,2017-09-11T15:12:00Z,2017.694886,50.136,-39.262,50,94,6.94,4.5,1250,,
AT38,Temperate,Early Autumn,4.5,9/11/17,2017-09-11T15:12:00Z,2017.694886,50.136,-39.262,50,94,6.94,4.5,1500,,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T05:34:00Z,2017.696526,51.677,-39.507,52,97,16.86,7.5,0,,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T05:34:00Z,2017.696526,51.677,-39.507,52,97,16.86,7.5,5,59.96,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T05:34:00Z,2017.696526,51.677,-39.507,52,97,16.86,7.5,10,59,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T05:34:00Z,2017.696526,51.677,-39.507,52,97,16.86,7.5,16.86,,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T05:34:00Z,2017.696526,51.677,-39.507,52,97,16.86,7.5,25,61.3,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T05:34:00Z,2017.696526,51.677,-39.507,52,97,16.86,7.5,50,11.07,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T05:34:00Z,2017.696526,51.677,-39.507,52,97,16.86,7.5,75,0.59,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T05:34:00Z,2017.696526,51.677,-39.507,52,97,16.86,7.5,100,0.18,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T05:34:00Z,2017.696526,51.677,-39.507,52,97,16.86,7.5,150,,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T05:34:00Z,2017.696526,51.677,-39.507,52,97,16.86,7.5,200,,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T05:34:00Z,2017.696526,51.677,-39.507,52,97,16.86,7.5,300,,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T05:34:00Z,2017.696526,51.677,-39.507,52,97,16.86,7.5,330,,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T05:34:00Z,2017.696526,51.677,-39.507,52,97,16.86,7.5,400,,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T05:34:00Z,2017.696526,51.677,-39.507,52,97,16.86,7.5,500,,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T05:34:00Z,2017.696526,51.677,-39.507,52,97,16.86,7.5,750,,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T05:34:00Z,2017.696526,51.677,-39.507,52,97,16.86,7.5,1000,,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T05:34:00Z,2017.696526,51.677,-39.507,52,97,16.86,7.5,1250,,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T05:34:00Z,2017.696526,51.677,-39.507,52,97,16.86,7.5,1500,,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T15:37:00Z,2017.697673,51.71,-39.547,52,98,17.85,16.5,0,,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T15:37:00Z,2017.697673,51.71,-39.547,52,98,17.85,16.5,5,,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T15:37:00Z,2017.697673,51.71,-39.547,52,98,17.85,16.5,10,,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T15:37:00Z,2017.697673,51.71,-39.547,52,98,17.85,16.5,17.85,,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T15:37:00Z,2017.697673,51.71,-39.547,52,98,17.85,16.5,25,,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T15:37:00Z,2017.697673,51.71,-39.547,52,98,17.85,16.5,40,,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T15:37:00Z,2017.697673,51.71,-39.547,52,98,17.85,16.5,50,,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T15:37:00Z,2017.697673,51.71,-39.547,52,98,17.85,16.5,75,,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T15:37:00Z,2017.697673,51.71,-39.547,52,98,17.85,16.5,100,,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T15:37:00Z,2017.697673,51.71,-39.547,52,98,17.85,16.5,150,,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T15:37:00Z,2017.697673,51.71,-39.547,52,98,17.85,16.5,200,,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T15:37:00Z,2017.697673,51.71,-39.547,52,98,17.85,16.5,300,,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T15:37:00Z,2017.697673,51.71,-39.547,52,98,17.85,16.5,330,,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T15:37:00Z,2017.697673,51.71,-39.547,52,98,17.85,16.5,400,,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T15:37:00Z,2017.697673,51.71,-39.547,52,98,17.85,16.5,500,,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T15:37:00Z,2017.697673,51.71,-39.547,52,98,17.85,16.5,750,,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T15:37:00Z,2017.697673,51.71,-39.547,52,98,17.85,16.5,1000,,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T15:37:00Z,2017.697673,51.71,-39.547,52,98,17.85,16.5,1250,,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T15:37:00Z,2017.697673,51.71,-39.547,52,98,17.85,16.5,1500,,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T15:37:00Z,2017.697673,51.71,-39.547,52,98,17.85,16.5,1800,,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T15:37:00Z,2017.697673,51.71,-39.547,52,98,17.85,16.5,2000,,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T15:37:00Z,2017.697673,51.71,-39.547,52,98,17.85,16.5,2300,,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T15:37:00Z,2017.697673,51.71,-39.547,52,98,17.85,16.5,2600,,
AT38,Temperate,Early Autumn,5,9/12/17,2017-09-12T15:37:00Z,2017.697673,51.71,-39.547,52,98,17.85,16.5,3000,,
AT38,Subpolar,Early Autumn,5.5,9/13/17,2017-09-13T10:55:00Z,2017.699876,52.647,-39.606,53,100,33.72,23.5,0,,
AT38,Subpolar,Early Autumn,5.5,9/13/17,2017-09-13T10:55:00Z,2017.699876,52.647,-39.606,53,100,33.72,23.5,5,,
AT38,Subpolar,Early Autumn,5.5,9/13/17,2017-09-13T10:55:00Z,2017.699876,52.647,-39.606,53,100,33.72,23.5,10,,
AT38,Subpolar,Early Autumn,5.5,9/13/17,2017-09-13T10:55:00Z,2017.699876,52.647,-39.606,53,100,33.72,23.5,25,,
AT38,Subpolar,Early Autumn,5.5,9/13/17,2017-09-13T10:55:00Z,2017.699876,52.647,-39.606,53,100,33.72,23.5,33.72,,
AT38,Subpolar,Early Autumn,5.5,9/13/17,2017-09-13T10:55:00Z,2017.699876,52.647,-39.606,53,100,33.72,23.5,50,,
AT38,Subpolar,Early Autumn,5.5,9/13/17,2017-09-13T10:55:00Z,2017.699876,52.647,-39.606,53,100,33.72,23.5,75,,
AT38,Subpolar,Early Autumn,5.5,9/13/17,2017-09-13T10:55:00Z,2017.699876,52.647,-39.606,53,100,33.72,23.5,100,,
AT38,Subpolar,Early Autumn,5.5,9/13/17,2017-09-13T10:55:00Z,2017.699876,52.647,-39.606,53,100,33.72,23.5,150,,
AT38,Subpolar,Early Autumn,5.5,9/13/17,2017-09-13T10:55:00Z,2017.699876,52.647,-39.606,53,100,33.72,23.5,200,,
AT38,Subpolar,Early Autumn,5.5,9/13/17,2017-09-13T10:55:00Z,2017.699876,52.647,-39.606,53,100,33.72,23.5,230.5,,
AT38,Subpolar,Early Autumn,5.5,9/13/17,2017-09-13T10:55:00Z,2017.699876,52.647,-39.606,53,100,33.72,23.5,300,,
AT38,Subpolar,Early Autumn,5.5,9/13/17,2017-09-13T10:55:00Z,2017.699876,52.647,-39.606,53,100,33.72,23.5,400,,
AT38,Subpolar,Early Autumn,5.5,9/13/17,2017-09-13T10:55:00Z,2017.699876,52.647,-39.606,53,100,33.72,23.5,500,,
AT38,Subpolar,Early Autumn,5.5,9/13/17,2017-09-13T10:55:00Z,2017.699876,52.647,-39.606,53,100,33.72,23.5,750,,
AT38,Subpolar,Early Autumn,5.5,9/13/17,2017-09-13T10:55:00Z,2017.699876,52.647,-39.606,53,100,33.72,23.5,1000,,
AT38,Subpolar,Early Autumn,5.5,9/13/17,2017-09-13T10:55:00Z,2017.699876,52.647,-39.606,53,100,33.72,23.5,1250,,
AT38,Subpolar,Early Autumn,5.5,9/13/17,2017-09-13T10:55:00Z,2017.699876,52.647,-39.606,53,100,33.72,23.5,1500,,
AT38,Subpolar,Early Autumn,6,9/13/17,2017-09-13T18:00:00Z,2017.700685,53.264,-39.531,53,101,33.72,28.5,0,,
AT38,Subpolar,Early Autumn,6,9/13/17,2017-09-13T18:00:00Z,2017.700685,53.264,-39.531,53,101,33.72,28.5,5,76.09,
AT38,Subpolar,Early Autumn,6,9/13/17,2017-09-13T18:00:00Z,2017.700685,53.264,-39.531,53,101,33.72,28.5,10,77.18,
AT38,Subpolar,Early Autumn,6,9/13/17,2017-09-13T18:00:00Z,2017.700685,53.264,-39.531,53,101,33.72,28.5,25,76.65,
AT38,Subpolar,Early Autumn,6,9/13/17,2017-09-13T18:00:00Z,2017.700685,53.264,-39.531,53,101,33.72,28.5,33.72,,
